topico;edicao;ano;cidade_pais;agente_cargo;trecho_curto;trecho_discurso
Mapa do Caminho de Bali;COP17;2011;Durban, África do Sul;Izabella Teixeira, Ministra do Meio Ambiente;O Brasil espera que cheguemos ao destino previsto pelo Mapa do Caminho de Bali.;O Brasil espera que cheguemos ao destino previsto pelo Mapa do Caminho de Bali. Esse mapa nos mostra um caminho que leva ao segundo período de cumprimento do Protocolo de Quioto e a ações aprofundadas em mitigação, adaptação, financiamento, tecnologia e capacitação.
Metas acordadas;COP20;2014;Lima, Peru;Izabella Teixeira, Ministra do Meio Ambiente;Para atingir a meta de 2°C, o acordo deve ser robusto, e abranger mitigação, adaptação, e meios de implementação, ao nível considerado necessário para apoiar os países em desenvolvimento a atingir seu pleno potencial.;O novo acordo nos termos da Convenção deve ser universal, ambicioso e vinculante, respeitando os princípios e disposições resguardados pela UNFCCC. Para atingir a meta de 2°C, o acordo deve ser robusto, e abranger mitigação, adaptação, e meios de implementação, ao nível considerado necessário para apoiar os países em desenvolvimento a atingir seu pleno potencial.
Metas acordadas;COP20;2014;Lima, Peru;Izabella Teixeira, Ministra do Meio Ambiente;A abordagem de “diferenciação concêntrica” proposta pelo Brasil tem o intuito de garantir participação universal e promover um esforço global contínuo e permanente para aumentar a ambição e manter a temperatura média global 2°C menor, ao mesmo tempo respeitando os princípios, disposições e conquistas da Convenção.;A abordagem de “diferenciação concêntrica” proposta pelo Brasil tem o intuito de garantir participação universal e promover um esforço global contínuo e permanente para aumentar a ambição e manter a temperatura média global 2°C menor, ao mesmo tempo respeitando os princípios, disposições e conquistas da Convenção.
Metas acordadas;COP21;2015;Paris, França;Dilma Rousseff, Presidenta;A melhor maneira de construir soluções comuns para problemas comuns é a nossa união em torno de um acordo justo, universal e ambicioso, que limite neste século a elevação da temperatura média global em 2°C.;Com esse espírito, estamos aqui em Paris para construir uma resposta conjunta que só será eficaz se for coletiva e justa. A melhor maneira de construir soluções comuns para problemas comuns é a nossa união em torno de um acordo justo, universal e ambicioso, que limite neste século a elevação da temperatura média global em 2°C. Para isso devemos construir um acordo que seja também e, fundamentalmente, legalmente vinculante.
Metas acordadas;COP22;2016;Marraquexe, Marrocos;José Sarney Filho, Ministro do Meio Ambiente;É somente por meio de um esforço concertado de todas as partes interessadas que iremos avançar para o nosso objetivo de manter o aumento da temperatura média global bem abaixo dos 2 graus centígrados e perseguir o limite de 1,5 graus, conforme estabelecido no Acordo de Paris.;É somente por meio de um esforço concertado de todas as partes interessadas que iremos avançar para o nosso objetivo de manter o aumento da temperatura média global bem abaixo dos 2 graus centígrados e perseguir o limite de 1,5 graus, conforme estabelecido no Acordo de Paris.
Metas acordadas;COP22;2016;Marraquexe, Marrocos;José Sarney Filho, Ministro do Meio Ambiente;Não esqueçamos que todos concordamos em prosseguir os esforços para limitar o aumento da temperatura em 1,5 graus centígrados.;Não esqueçamos que todos concordamos em prosseguir os esforços para limitar o aumento da temperatura em 1,5 graus centígrados. Convido todas as Partes a demonstrarem o seu empenho inequívoco nesse sentido.
Países em desenvolvimento;COP10;2004;Buenos Aires, Argentina;Marina Silva, Ministra do Meio Ambiente;Ainda que haja limitações quanto ao conhecimento da evolução do clima em âmbito planetário, o grau de incerteza é mais elevado nas regiões mais pobres do planeta, em função da ausência de estudos aprofundados sobre a evolução do clima nessas regiões.;Ainda que haja limitações quanto ao conhecimento da evolução do clima em âmbito planetário, o grau de incerteza é mais elevado nas regiões mais pobres do planeta, em função da ausência de estudos aprofundados sobre a evolução do clima nessas regiões. A superação desse problema envolve outro dos grandes desafios para a evolução futura do regime: o desenvolvimento de uma política de cooperação científica e tecnológica de grande alcance ao amparo da Convenção.
Países em desenvolvimento;COP10;2004;Buenos Aires, Argentina;Marina Silva, Ministra do Meio Ambiente;Diversos países em desenvolvimento têm promovido esforços na área de adaptação, mas são esforços pequenos diante da dimensão do problema.;Diversos países em desenvolvimento têm promovido esforços na área de adaptação, mas são esforços pequenos diante da dimensão do problema. Por isso é preciso que sejam identificados mecanismos de apoio, especialmente financeiros, para aprofundar parcerias, com vistas à formação de uma rede de centros de pesquisa em ciências climáticas em países em desenvolvimento, proporcionando o suporte necessário às ações de adaptação.
Países em desenvolvimento;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;É fundamental que essa Conferência reconheça os esforços dos países em desenvolvimento e reconheça, também, que a contribuição histórica desses países para o estado atual do clima do planeta é baixa.;É fundamental que essa Conferência reconheça os esforços dos países em desenvolvimento e reconheça, também, que a contribuição histórica desses países para o estado atual do clima do planeta é baixa. Essa é a razão pela qual o Brasil não aceita a idéia de metas e prazos compulsórios.
Países em desenvolvimento;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;Para os países em desenvolvimento, asseguram-se alternativas de desenvolvimento que valorizem a floresta em pé, maximizando os benefícios da exploração sustentável dessas áreas e promovendo a correta distribuição dos benefícios econômicos, com transparência e controle social.;Estou convencida de que esforços voluntários para reduzir o desmatamento constituem uma situação onde todos são vencedores. Para o Planeta, de maneira geral, assegura-se significativa redução das emissões globais de gases de efeito estufa. Para os países em desenvolvimento, asseguram-se alternativas de desenvolvimento que valorizem a floresta em pé, maximizando os benefícios da exploração sustentável dessas áreas e promovendo a correta distribuição dos benefícios econômicos, com transparência e controle social.
Países em desenvolvimento;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;Contudo, Senhor Presidente, os esforços dos países em desenvolvimento para a proteção de seus ecossistemas podem ser anulados pela ausência de comprometimento com as decisões que tomamos no passado no âmbito desta Convenção.;Contudo, Senhor Presidente, os esforços dos países em desenvolvimento para a proteção de seus ecossistemas podem ser anulados pela ausência de comprometimento com as decisões que tomamos no passado no âmbito desta Convenção. Por isso, ao fim de minha fala, quero também reiterar o apoio e o comprometimento do Brasil com o Protocolo de Quioto, esse importante instrumento internacional, objeto de tão longas e complexas negociações e que, agora em vigor, teve suas regras de procedimento finalmente adotadas.
Países em desenvolvimento;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;As pessoas mais pobres do mundo em desenvolvimento serão as mais afetadas.;O Painel Intergovernamental sobre Mudança do Clima, ganhador do Prêmio Nobel da Paz, determinou, sem sombra de dúvida, que o aquecimento global é um dos maiores desafios que a humanidade tem pela frente, junto com a erradicação da pobreza e o combate à fome e à doença. As pessoas mais pobres do mundo em desenvolvimento serão as mais afetadas.
Países em desenvolvimento;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;A transformação dos padrões de uso florestal em países em desenvolvimento é, no mínimo, tão difícil quanto o corte de emissões industriais no mundo desenvolvido. No entanto, é uma tarefa que deve ser enfrentada. Nós estamos fazendo a nossa parte.;A transformação dos padrões de uso florestal em países em desenvolvimento é, no mínimo, tão difícil quanto o corte de emissões industriais no mundo desenvolvido. No entanto, é uma tarefa que deve ser enfrentada. Nós estamos fazendo a nossa parte. Trata-se de um dever para com o nosso povo. Incentivos positivos por parte da comunidade internacional ajudariam muito esses esforços, particularmente no caso dos países mais pobres.
Países em desenvolvimento;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;Os biocombustíveis produzidos nos países em desenvolvimento apresentam grande potencial, ainda inexplorado, para reduzir as emissões de gases de efeito estufa. No entanto, grandes consumidores de energia no mundo desenvolvido têm colocado todo tipo de barreira aos biocombustíveis dos países em desenvolvimento.;Os biocombustíveis produzidos nos países em desenvolvimento apresentam grande potencial, ainda inexplorado, para reduzir as emissões de gases de efeito estufa No entanto, grandes consumidores de energia no mundo desenvolvido têm colocado todo tipo de barreira aos biocombustíveis dos países em desenvolvimento. Ao mesmo tempo, gastam bilhões de euros e dólares subsidiando seus produtores ineficientes.
